store_id,week_start,weekly_sales,profit_margin_pct,weekly_profit,age_group,income_level,loyalty_level,state
MD_S004,2023-06-26,25842.112880508885,0.10278257364016796,2656.1188701584374,18-34,High,VIP,MD
IL_S001,2023-11-06,18283.607748875558,0.15916693153071154,2910.145742699663,<18,High,None,IL
NV_S003,2023-05-29,16392.812939186842,0.11238585518699974,1842.320301091028,18-34,High,Regular,NV
GA_S001,2024-04-15,11297.339591340316,0.15011924869551546,1695.94813171011,18-34,High,Occasional,GA
WI_S002,2023-10-02,18314.645973969058,0.16777433952362147,3072.727631891612,35-54,Middle,Occasional,WI
OK_S002,2023-10-02,20715.912149064538,0.15624165095472162,3236.6883152028186,18-34,High,Occasional,OK
OK_S002,2023-02-06,22158.684697487683,0.12830606105948225,2843.0935517936696,35-54,High,Occasional,OK
MD_S001,2024-09-30,13405.99572739968,0.17726437234049905,2376.4054182169166,35-54,High,Regular,MD
IL_S003,2024-12-16,20338.00070127201,0.13776085565696242,2801.7803789591335,18-34,High,Regular,IL
TX_S001,2024-04-22,10287.614435585652,0.10997517722985026,1131.382220825898,18-34,High,Regular,TX
AR_S001,2024-06-17,56353.95111054725,0.14148817486640167,7973.417689141759,<18,High,Occasional,AR
WI_S001,2024-08-19,26070.963851573593,0.16760392133954177,4369.595774625178,35-54,Low,None,WI
AL_S004,2024-07-01,32146.089779124894,0.1297675705676962,4171.519973888087,55+,Low,Occasional,AL
GA_S001,2023-07-31,20533.96162807758,0.17634547244910911,3621.0711645552187,<18,High,VIP,GA
MD_S002,2024-06-10,25263.55688538032,0.12689021804347048,3205.698241739529,18-34,Middle,None,MD
MI_S002,2023-07-24,36712.241196811265,0.13097360418943418,4808.334547418198,55+,High,VIP,MI
PA_S001,2024-11-11,22307.177638357465,0.11861762952440241,2646.0245328417195,<18,Low,VIP,PA
MD_S003,2024-07-15,24443.429638043122,0.17051128610724087,4167.880624454582,55+,High,Regular,MD
AR_S001,2023-11-13,37817.14310710279,0.14840272289732392,5612.167009291819,<18,Middle,Occasional,AR
NJ_S002,2024-01-01,24964.724116447785,0.12060714156768076,3010.9240157105123,<18,Middle,Occasional,NJ
AL_S001,2024-09-09,27437.745459873677,0.1381136897315669,3789.5282633787015,18-34,Low,None,AL
NV_S003,2024-01-08,24127.269047843605,0.057865470363029164,1396.135772028825,18-34,Middle,Occasional,NV
PA_S002,2023-03-13,17216.563252024665,0.1733391709039993,2984.3047999222176,18-34,Low,VIP,PA
LA_S001,2024-04-15,12785.33089964433,0.14487760081505077,1852.3080663670053,55+,Middle,Occasional,LA
PA_S004,2024-10-14,11884.482360737997,0.07781285546970308,924.7655082683415,18-34,High,VIP,PA
AL_S002,2023-12-25,31197.346527187205,0.10629955676027754,3316.2641079367836,55+,Low,None,AL
UT_S002,2024-07-15,17116.28122550335,0.1373521781232719,2350.958507693351,55+,Middle,None,UT
NV_S002,2023-04-17,4506.589223554681,0.11057487722685488,498.3155501064261,<18,Low,Regular,NV
MS_S003,2024-02-19,10905.900488088002,0.17380047971058174,1895.4507365055622,55+,Low,None,MS
NJ_S001,2023-04-24,16261.666659562641,0.1625571865797346,2643.450781275974,35-54,Low,Occasional,NJ
MN_S001,2024-08-05,30888.628045573827,0.16078607830553607,4966.461367686211,35-54,Low,Occasional,MN
NE_S001,2024-02-05,29481.347782194087,0.07186959194355885,2118.8124350524326,18-34,Middle,Regular,NE
AL_S002,2024-10-14,24774.731543232418,0.13423624757379318,3325.66699701161,55+,High,VIP,AL
MS_S003,2024-03-25,17374.34319657442,0.1290715064817283,2242.532650512427,55+,Low,Occasional,MS
MI_S001,2024-07-22,31104.06139554672,0.12137836637686236,3775.3601598770906,18-34,High,VIP,MI
WI_S001,2024-11-11,18945.367331832822,0.13754474156508864,2605.8356535126186,<18,High,None,WI
NJ_S001,2023-10-09,12727.730559105865,0.11621285378741811,1479.1258905110233,55+,Low,Occasional,NJ
KS_S001,2024-11-25,14635.274607678364,0.15645662198850654,2289.7856269915223,35-54,High,VIP,KS
MS_S002,2023-04-24,21420.54495443657,0.17299654063013314,3705.6801755297793,55+,Low,Occasional,MS
DE_S002,2024-10-21,28572.78477026913,0.17041151215271014,4869.131459115489,55+,Middle,Occasional,DE
AR_S001,2024-01-29,42025.72442357957,0.1458626624486556,6129.984055756809,<18,Low,Occasional,AR
TN_S001,2023-04-03,14212.737702651397,0.20997719089000508,2984.3507376592047,<18,High,Regular,TN
IN_S002,2023-11-20,10362.578739844057,0.18419925343501528,1908.7792675408368,18-34,High,Occasional,IN
AR_S001,2023-04-17,35320.670706348305,0.14695325388982344,5190.487489868852,<18,Middle,Regular,AR
MO_S001,2024-04-08,22474.614104941753,0.1355318336939545,3046.0256612067697,18-34,High,Occasional,MO
MS_S001,2024-10-07,29344.029984082117,0.1901408148834576,5579.497773137987,55+,High,Regular,MS
WI_S002,2024-09-02,15836.093619950316,0.18022742048288198,2854.09830364907,55+,Low,Occasional,WI
OK_S001,2023-12-18,26471.468112541428,0.10768718388527311,2850.6378543483925,<18,High,None,OK
PA_S001,2023-01-02,25212.61586639864,0.18257463957686237,4603.184254597613,<18,High,Regular,PA
TX_S001,2023-10-23,8220.562965264313,0.14536879395828212,1195.0133239185925,55+,Low,Regular,TX
PA_S004,2024-07-08,8389.891736324527,0.12417265408219924,1041.7951243617274,18-34,Low,VIP,PA
MD_S004,2023-08-14,22458.240217349576,0.0906238242227801,2035.2516138100589,55+,Middle,Regular,MD
WI_S001,2023-11-20,18112.44617178451,0.14193251415906596,2570.745022732125,18-34,Middle,Occasional,WI
OH_S002,2024-09-23,10431.797421990428,0.14963317244340224,1560.9429425393328,55+,Middle,VIP,OH
AZ_S003,2023-05-01,18274.824384405583,0.19761982962330651,3611.467681242079,55+,High,Occasional,AZ
FL_S001,2023-07-03,25274.696488066267,0.17871701423246056,4517.01829197886,35-54,High,None,FL
AZ_S002,2024-12-23,13436.203978092533,0.13251339835871895,1780.4770501779801,55+,High,VIP,AZ
KY_S001,2024-10-28,23177.928457082693,0.16168027182659211,3747.413773318435,<18,Middle,Occasional,KY
MI_S001,2023-09-11,22214.744634808667,0.1747874826801847,3882.859293101346,55+,Middle,VIP,MI
VA_S001,2023-11-06,28715.697513123847,0.15257872164051645,4381.404417568194,<18,Middle,VIP,VA
MD_S003,2024-12-23,29002.74772218555,0.13238537522906388,3839.539639875412,18-34,Low,Regular,MD
IN_S002,2023-03-06,13142.552497910956,0.13403482631269661,1761.559741362992,18-34,Middle,VIP,IN
MO_S001,2023-11-20,19150.503112565213,0.16156419211370857,3094.03556395266,35-54,High,None,MO
OH_S002,2024-01-29,15471.640318852662,0.1623894169657514,2512.430650882296,18-34,Low,Occasional,OH
NJ_S001,2024-09-30,19460.323352340452,0.14121136152709365,2748.0187563414906,55+,Low,Occasional,NJ
MD_S003,2024-08-12,25862.739870817022,0.07142543384839982,1847.2574157814138,18-34,Low,None,MD
UT_S001,2024-12-23,11942.497903009858,0.11128431818126128,1329.0127365175947,55+,Middle,Regular,UT
AL_S002,2024-12-23,35661.58107665054,0.16859066764836336,6012.209763108755,<18,High,Occasional,AL
MS_S001,2024-09-09,26169.753095395132,0.08607486007932372,2252.557835996585,35-54,High,Regular,MS
NC_S001,2023-03-06,21740.057242883253,0.18552543049101644,4033.3334788852553,<18,Low,Regular,NC
LA_S002,2024-06-24,15187.216301504619,0.1810847178341551,2750.1727786442448,55+,Middle,VIP,LA
OK_S002,2024-05-27,20088.777983869622,0.15123289145799618,3038.083980358338,18-34,High,VIP,OK
PA_S005,2024-12-09,13557.783802484657,0.16793793102685822,2276.8661610987238,18-34,High,None,PA
VA_S001,2023-06-12,35409.371382071375,0.16586324035076658,5873.11307621406,55+,High,Regular,VA
WI_S002,2023-07-03,24626.491176169744,0.1464938061490136,3607.628424492205,35-54,Middle,Occasional,WI
PA_S002,2023-05-01,15326.68352472565,0.1087833264723429,1667.2876176085094,18-34,Low,Occasional,PA
UT_S002,2024-05-27,13721.150962090236,0.1790181892518506,2456.3355996846817,55+,Middle,Regular,UT
OH_S002,2024-06-03,23725.645469175826,0.19221690034150904,4560.470030686545,18-34,High,VIP,OH
LA_S001,2024-06-03,16001.094103632902,0.11374228427272973,1820.000994210113,55+,Middle,Occasional,LA
LA_S002,2024-12-23,17657.965354659776,0.10766234984490901,1901.0980435626636,35-54,High,Regular,LA
TN_S001,2023-09-04,11867.845970944549,0.14589609285727978,1731.4723577928196,<18,High,Regular,TN
DE_S002,2024-11-11,24644.03634819384,0.1312132621309065,3233.6244013191463,<18,Middle,None,DE
SC_S001,2023-01-09,22768.40420709493,0.15434847720616376,3514.2685177795147,<18,Middle,VIP,SC
DE_S001,2024-10-07,7844.209459673748,0.1862398211958116,1460.9041671921327,<18,Low,Occasional,DE
TX_S001,2023-07-24,10465.677352198163,0.08262988685182512,864.777735439843,55+,Middle,VIP,TX
FL_S001,2023-08-21,22782.59956763491,0.19743815854857463,4498.1545055833885,<18,High,None,FL
AZ_S003,2024-06-24,23451.881977470493,0.1377999467436924,3231.6680875347934,<18,High,Occasional,AZ
IN_S002,2023-12-25,13360.8558425246,0.1653533693595148,2209.2625310882013,<18,Middle,Occasional,IN
IL_S001,2024-08-05,27721.174902695588,0.16856177514313397,4672.730450651662,18-34,Low,None,IL
AR_S001,2023-12-11,49515.304694706814,0.17206023462593387,8519.61494334586,<18,High,Regular,AR
VA_S003,2023-06-19,37346.63802615334,0.1518572431208999,5671.357490485813,18-34,Low,None,VA
AR_S001,2024-09-30,36002.50406243435,0.15886681805360237,5719.603262360838,55+,High,Occasional,AR
VA_S004,2023-07-17,18355.873789867026,0.1586706615181621,2912.538636982094,<18,Middle,None,VA
LA_S001,2024-10-14,25100.9384214182,0.13109151597661658,3290.520070099413,55+,Middle,Regular,LA
TX_S001,2023-01-09,14516.33413086547,0.09725834425688407,1411.8346222476698,55+,Middle,None,TX
NV_S001,2023-05-29,16196.838939423851,0.11342442516704415,1837.1171462273473,<18,Middle,None,NV
NE_S001,2023-12-25,36590.16133129595,0.14687286061505897,5374.101665093951,35-54,High,Regular,NE
OK_S002,2023-04-17,16370.364137340894,0.12639580029310846,2069.1452762288045,55+,High,Occasional,OK
IN_S002,2023-12-11,10700.981740021507,0.12646511782831393,1353.3009166304557,<18,Low,Occasional,IN
NJ_S002,2023-12-04,24684.784402580044,0.20397753137058586,5035.141384853419,55+,Middle,Occasional,NJ
DE_S002,2024-12-09,26316.754189014384,0.1757668438997962,4625.6128254897985,18-34,Middle,Occasional,DE
PA_S003,2024-09-30,14696.714920540722,0.14243772102270078,2093.3665798021434,18-34,Low,VIP,PA
VA_S001,2023-08-07,38147.36343754932,0.17016104836966325,6491.195355071954,<18,Middle,Regular,VA
AZ_S003,2024-10-14,18932.4956509941,0.13739194183227296,2601.1723412211422,<18,High,None,AZ
LA_S002,2024-12-09,20471.5793312089,0.1533217030255949,3138.7374066845177,18-34,Middle,None,LA
OH_S002,2024-10-07,13649.79551140707,0.16324885945256748,2228.313548997979,55+,High,VIP,OH
NE_S001,2024-03-18,25821.225549851668,0.13747182096684363,3549.690895933697,<18,Low,Regular,NE
NE_S001,2023-03-06,25162.375943509713,0.12944248357388713,3257.0804347477288,18-34,High,Regular,NE
TX_S001,2023-09-04,7682.634586573114,0.1867179545540551,1434.4858155911704,55+,High,VIP,TX
PA_S002,2023-06-12,22570.805251160942,0.1684233890159432,3801.451513219373,55+,Low,VIP,PA
AZ_S001,2023-06-19,16827.75993520239,0.08236167365121848,1385.9624720641887,55+,High,Regular,AZ
AZ_S003,2023-05-29,16363.671543089256,0.12995592209905169,2126.5560243081763,55+,High,VIP,AZ
VA_S003,2024-08-26,33750.22764415184,0.12656182500916818,4271.490405118736,55+,Middle,None,VA
PA_S001,2024-12-09,18662.417324012968,0.13136585733562806,2451.604451724241,35-54,Middle,None,PA
PA_S003,2023-06-26,28623.388564415036,0.17587206866276686,5034.054558961857,55+,Low,VIP,PA
OK_S001,2023-11-27,18092.585045846936,0.15057617904011075,2724.3123251618786,55+,High,None,OK
LA_S002,2024-08-19,21508.87997274306,0.10831110987433364,2329.650662001628,<18,Middle,Regular,LA
PA_S002,2024-09-23,18955.462322177093,0.13850355489124153,2625.3989162285156,18-34,Middle,Occasional,PA
NV_S001,2024-12-23,21842.755348669198,0.1662521294284857,3631.4045893016996,55+,Middle,Regular,NV
TN_S001,2023-09-25,12409.466232492865,0.14341064953398736,1779.6496127718847,<18,High,Occasional,TN
GA_S001,2024-06-17,18426.302012694443,0.13065972146509525,2407.57548861038,18-34,High,Occasional,GA
AZ_S002,2024-04-08,18488.79270240357,0.15993657836215586,2957.034242869624,55+,Middle,None,AZ
UT_S002,2023-01-02,16801.75478344255,0.1985457746831723,3335.917419515297,55+,Middle,Regular,UT
MN_S001,2023-03-13,26810.954640571086,0.16384274498875556,4392.780404080181,<18,Low,Occasional,MN
MI_S001,2024-12-16,31364.847333811384,0.18902824539095095,5928.842058465412,35-54,High,VIP,MI
AL_S004,2023-02-13,23946.96043264657,0.1326715734640529,3177.080920280637,35-54,Low,Occasional,AL
NV_S003,2024-10-07,18904.97860961583,0.14974913666627818,2831.0042254844266,55+,Low,None,NV
PA_S003,2023-07-17,24875.790949940805,0.14914344046392952,3710.061046535653,55+,Low,None,PA
MS_S004,2023-07-24,26994.223593885326,0.15356037252203072,4145.243031020022,35-54,Low,Occasional,MS
AL_S001,2023-09-18,25643.542003793464,0.16321558819142748,4185.425791460727,35-54,Low,Regular,AL
MS_S001,2024-11-11,18879.061355867605,0.12243092636835665,2311.3809707639143,35-54,High,VIP,MS
MI_S002,2023-11-27,24495.297290059483,0.16941998056540436,4149.99279082568,18-34,High,None,MI
NV_S002,2023-03-06,2986.0367680689615,0.1011634218313435,302.07769717206196,18-34,Low,Occasional,NV
AL_S003,2024-08-26,31584.94008608147,0.10992730012479955,3472.04718826649,55+,High,VIP,AL
IN_S002,2024-02-26,12981.69864784533,0.2140687830351969,2778.9764312739107,18-34,Middle,Occasional,IN
IN_S001,2024-12-16,15928.688286439083,0.1346963778156337,2145.536615537658,18-34,High,VIP,IN
PA_S002,2023-06-26,24519.76391537701,0.17188558052958605,4214.593855042974,18-34,Middle,Regular,PA
IL_S002,2023-01-23,34693.568605751694,0.20094871177280868,6971.627918127361,<18,High,VIP,IL
IL_S001,2023-12-04,18234.19781836419,0.08056631763664572,1469.062173283762,<18,Low,VIP,IL
GA_S001,2024-04-22,14957.45572294474,0.1837873854046713,2748.9916796261514,18-34,Low,Occasional,GA
VA_S004,2024-08-12,17143.381137943292,0.16946830818777814,2905.2597980655164,<18,High,None,VA
PA_S004,2024-08-05,8010.999743541181,0.19921191842799119,1595.8866274369839,35-54,High,VIP,PA
UT_S002,2024-11-25,15763.4568905437,0.11455430515006118,1805.7718508591777,<18,Middle,VIP,UT
AR_S001,2023-12-04,49668.2990195529,0.19353763970863838,9612.685360587146,<18,Middle,Occasional,AR
NV_S003,2023-10-30,23505.0978047033,0.1278175670519193,3004.364414714585,55+,High,None,NV
NC_S001,2023-03-27,21449.612543595184,0.1816433344282997,3896.1791446137117,18-34,High,None,NC
IN_S002,2023-03-13,17890.033939316676,0.1489193689273668,2664.172564332213,<18,High,Occasional,IN
VA_S002,2023-07-17,30171.447765390192,0.17312306419305415,5223.373488285027,18-34,Low,Regular,VA
NV_S003,2024-08-19,24449.351156736193,0.15146607549915458,3703.2472682115467,18-34,Middle,None,NV
VA_S002,2024-10-14,27803.170415029483,0.09481795247439813,2636.239691049858,<18,Low,Occasional,VA
UT_S002,2023-03-27,13750.88536407457,0.05638367931168609,775.3255106197383,<18,Middle,None,UT
WI_S001,2024-06-24,27190.511685068155,0.15629746601950473,4249.808076149886,35-54,Low,None,WI
AZ_S001,2023-05-15,18638.95124803752,0.14208794887105955,2648.3703519413266,<18,High,None,AZ
MS_S004,2024-03-18,22717.6501378813,0.1619466285426088,3679.0468482404085,<18,Low,VIP,MS
FL_S001,2024-09-16,19650.630287556924,0.14243539602469274,2798.945307142992,35-54,High,None,FL
AZ_S001,2023-04-03,12115.000804639167,0.2105423214815346,2550.72039415939,18-34,Low,VIP,AZ
PA_S005,2023-06-12,19663.376173579065,0.15691611383484913,3085.5005740307924,55+,Middle,Regular,PA
IL_S001,2023-02-13,18267.243341573863,0.13659156817252002,2495.151414214599,<18,Low,Occasional,IL
IN_S001,2024-07-15,20001.118531693766,0.16012089199040597,3202.5969401006446,18-34,Middle,Occasional,IN
AZ_S001,2024-02-26,15528.998421703247,0.13713975609356083,2129.643055929674,35-54,High,Regular,AZ
IL_S002,2023-10-02,25056.626393978913,0.15278790702341963,3828.3495038038122,<18,Low,VIP,IL
MD_S004,2024-08-05,18280.417782193406,0.11347559438292495,2074.3812734025873,<18,Low,Regular,MD
PA_S006,2024-01-15,33826.49807563332,0.14974244394421182,5065.262491919511,18-34,Low,Occasional,PA
MN_S001,2024-08-19,26074.681166948805,0.13566442811894475,3537.4067088979286,18-34,Low,Regular,MN
DE_S002,2024-09-16,28047.602528859294,0.1163179012389396,3262.438260940888,55+,Middle,VIP,DE
WI_S002,2023-09-04,15957.802740819912,0.20927207604217926,3339.5225086429614,55+,Middle,Occasional,WI
LA_S002,2024-02-19,20644.393045818095,0.117487938901795,2425.467188831718,35-54,Middle,Regular,LA
MD_S004,2023-11-27,17128.251274867143,0.1502089267032581,2572.8162403015062,35-54,Middle,Regular,MD
MS_S002,2024-11-18,13520.19725030217,0.12591575895153728,1702.4058979462852,55+,Low,Occasional,MS
AL_S004,2023-08-07,30647.08033694098,0.15891118412639624,4870.163826360086,55+,Low,None,AL
PA_S004,2023-05-15,5020.831098056152,0.11176844596593247,561.1704892871624,35-54,High,VIP,PA
MD_S001,2024-09-09,11148.919153916238,0.17521070471806652,1953.409981802414,55+,High,Regular,MD
VA_S002,2024-04-01,27342.142817790154,0.21108468559076524,5771.507620071035,18-34,Low,None,VA
NC_S001,2024-01-01,27626.019751048156,0.12481382288697991,3448.1091362795332,18-34,Low,Regular,NC
FL_S001,2024-02-05,21778.756834153002,0.1865090658804396,4061.9355931751165,<18,Middle,VIP,FL
WI_S002,2023-01-09,22727.037112297767,0.1385436196681293,3148.6859858696416,35-54,Low,Occasional,WI
NJ_S002,2024-05-27,17368.185166663472,0.19517373363228255,3389.8135453945374,55+,Low,Occasional,NJ
MD_S004,2023-02-13,16503.042510565305,0.21565496958287972,3558.963130640932,<18,Low,Regular,MD
AL_S002,2024-01-01,29399.97963012164,0.14298884964874622,4203.869267007665,55+,Middle,None,AL
AL_S004,2023-09-11,21643.507151843252,0.10439201757316044,2259.4093789400445,<18,Low,None,AL
LA_S001,2023-11-20,19684.760234349957,0.17844253162308268,3512.5984506107925,55+,Low,Occasional,LA
MS_S004,2024-03-25,20452.782754743992,0.1567325162383235,3205.6161052268153,<18,High,None,MS
OH_S001,2024-05-13,11376.076134129835,0.16505373503332924,1877.663855961646,18-34,High,VIP,OH
IL_S003,2024-01-15,22777.728356573105,0.13980464874466902,3184.4323120921904,<18,High,Regular,IL
PA_S002,2023-09-11,21985.47033359304,0.12346521544017902,2714.440831290729,18-34,Low,Regular,PA
MN_S001,2024-12-16,27714.957829707775,0.1848104454290092,5122.013701554501,<18,Middle,Regular,MN
AZ_S003,2023-05-22,19095.587469603855,0.15959369983668098,3047.5354548290443,55+,High,VIP,AZ
OH_S003,2024-01-29,26921.76452414304,0.10669328897448824,2872.371602077519,<18,Middle,None,OH
NV_S002,2024-07-22,6289.503431882653,0.1706062566960868,1073.0286369906908,<18,Low,Occasional,NV
MI_S001,2024-03-25,18814.171077702467,0.164585057938995,3096.5314368978247,<18,Low,VIP,MI
IL_S002,2023-01-09,23891.232017501858,0.14024103227029308,3350.5310403435374,<18,High,VIP,IL
IL_S003,2023-10-09,22237.30894368286,0.19859439702726964,4416.2049611798075,35-54,Middle,None,IL
NC_S001,2024-05-13,24825.733231089653,0.13145480512958208,3263.46192409188,18-34,High,None,NC
IL_S001,2023-01-09,22024.63444691099,0.14493040505535473,3192.0391915869286,<18,Low,Regular,IL
AR_S001,2024-08-05,52699.17040091234,0.17305944263904594,9120.089057121997,<18,Middle,None,AR
NC_S001,2023-02-20,27480.554682497666,0.15230288850992163,4185.367855999247,18-34,Middle,Regular,NC
OH_S003,2024-02-12,22319.37865518515,0.1084673053692469,2420.922860243819,18-34,Middle,None,OH
VA_S003,2024-04-08,25937.572512764935,0.1555139811898029,4033.6551638592746,35-54,Low,None,VA
WI_S001,2024-09-02,18131.585331445065,0.137568306241043,2494.3314835118376,35-54,High,None,WI
MD_S004,2024-06-24,27796.288393361127,0.17570988734748788,4884.0827022757685,18-34,Low,VIP,MD
