index,Age_Group,Gender,Income_Bracket,Urban_Rural,Sales_USD,Profit_Margin,Profit_USD
341,<18,Other,High,Rural,713727.0346046665,0.16948489956638477,120965.95477778553
342,18-24,Male,Low,Urban,644515.8110144603,0.16481734676892604,106227.3859220259
343,18-24,Male,Low,Rural,839745.2716976522,0.18300787572952415,153679.99832729943
344,18-24,Male,Middle,Urban,1063024.7238427934,0.18683511951554319,198610.3513271456
345,18-24,Male,Middle,Rural,1385024.1844953909,0.21752341678431772,301275.1929403507
346,18-24,Male,High,Urban,414163.44179301563,0.199008476763721,82422.03568244807
347,18-24,Male,High,Rural,539617.1606842204,0.16846192688675193,90904.9466700218
348,18-24,Female,Low,Urban,3560279.646986826,0.16203170657303284,576878.1870785103
349,18-24,Female,Low,Rural,4638719.4051497,0.1898383834301301,880606.9930595937
350,18-24,Female,Middle,Urban,5872106.197960094,0.15359533585958715,901928.123678844
351,18-24,Female,Middle,Rural,7650818.382379191,0.21662917531708709,1657390.4766756145
352,18-24,Female,High,Urban,2287822.342202562,0.20358880241442573,465775.0107859861
353,18-24,Female,High,Rural,2980823.6842551967,0.1706164869579059,508577.6652485438
354,18-24,Other,Low,Urban,4091322.011881101,0.14573730941818244,596258.2619749367
355,18-24,Other,Low,Rural,5330619.1341714,0.20707744748330825,1103851.0038098963
356,18-24,Other,Middle,Urban,6747974.801403702,0.17770920309494764,1199177.2244622395
357,18-24,Other,Middle,Rural,8791995.225213379,0.20475632623946924,1800216.6426296465
358,18-24,Other,High,Urban,2629068.1732960385,0.14811144682411265,389395.09094610316
359,18-24,Other,High,Rural,3425435.853964797,0.16801249954092454,575516.0398417269
360,25-34,Male,Low,Urban,12569.027334229806,0.18010487399436365,2263.7430842631716
361,25-34,Male,Low,Rural,16376.295341994675,0.18093961187529484,2963.1205231357153
362,25-34,Male,Middle,Urban,20730.580355991282,0.1709986905704151,3544.902095639279
363,25-34,Male,Middle,Rural,27010.05395987305,0.19245699864694996,5198.2739184093325
364,25-34,Male,High,Urban,8076.809803225007,0.1586475914123481,1281.3664215772887
365,25-34,Male,High,Rural,10523.345939308963,0.17715241029957413,1864.2360975648187
366,25-34,Female,Low,Urban,69430.80594104381,0.18240591263423797,12664.58952260677
367,25-34,Female,Low,Rural,90462.00264253981,0.19028877668117497,17213.903818978117
368,25-34,Female,Middle,Urban,114514.89948010717,0.1942322975617778,22242.492031077247
369,25-34,Female,Middle,Rural,149202.4613422469,0.15750715816324262,23500.455676978378
370,25-34,Female,High,Urban,44615.975378081916,0.14931771658528756,6661.955566680604
371,25-34,Female,High,Rural,58130.54346479419,0.20555353643797017,11948.93878424958
372,25-34,Other,Low,Urban,79786.93047037738,0.18664628023959182,14891.933784030884
373,25-34,Other,Low,Rural,103955.08761889089,0.16503026926886893,17155.736101614428
374,25-34,Other,Middle,Urban,131595.65410201266,0.21102303951045046,27769.71491497259
375,25-34,Other,Middle,Rural,171457.12551905971,0.18231349268585717,31258.947399257187
376,25-34,Other,High,Urban,51270.78214217795,0.20358594368127653,10438.010565692439
377,25-34,Other,High,Rural,66801.14924157911,0.18135036962820217,12114.41310654907
378,35-44,Male,Low,Urban,471663.3885474876,0.22121495849763972,104338.99692238859
379,35-44,Male,Low,Rural,614534.3428305112,0.21510681684886407,132190.5263305798
380,35-44,Male,Middle,Urban,777932.5732417137,0.17502071703041852,136154.3167700833
381,35-44,Male,Middle,Rural,1013575.1348769628,0.1994314190190871,202138.72743097527
382,35-44,Male,High,Urban,303089.1236959913,0.19290751899170294,58468.17088556304
383,35-44,Male,High,Rural,394897.4628350633,0.20737263115064697,81890.9259028219
384,35-44,Female,Low,Urban,2605449.755889361,0.1607015307883979,418699.76416367793
385,35-44,Female,Low,Rural,3394663.211923602,0.19372102919996878,657617.651201112
386,35-44,Female,Middle,Urban,4297268.5229880605,0.20116848973699175,864475.0187638213
387,35-44,Female,Middle,Rural,5598948.639777302,0.14482521027153772,810868.9140552878
388,35-44,Female,High,Urban,1674252.2369147898,0.1563348297466845,261743.93841107935
389,35-44,Female,High,Rural,2181397.842460173,0.139215356444798,303684.0781860063
390,35-44,Other,Low,Urban,2994072.0937868026,0.17461186331110884,522800.5071839066
391,35-44,Other,Low,Rural,3901002.6455703927,0.19435084511591924,758163.1609660425
392,35-44,Other,Middle,Urban,4938238.296518255,0.21004714104192057,1037262.8359673835
393,35-44,Other,Middle,Rural,6434073.748307835,0.1814818956083955,1167667.9003271204
394,35-44,Other,High,Urban,1923979.4930513215,0.21257231091142584,408984.76698411297
395,35-44,Other,High,Rural,2506769.6626248388,0.15239797083570217,382026.60993652313
396,45-54,Male,Low,Urban,56664.01531270806,0.14593235121289688,8269.11298374708
397,45-54,Male,Low,Rural,73828.03977974465,0.17888904602206762,13207.02760587778
398,45-54,Male,Middle,Urban,93458.14051451387,0.18768130897878613,17540.34614648729
399,45-54,Male,Middle,Rural,121767.42642696318,0.17934610503811813,21838.51365019146
400,45-54,Male,High,Urban,36412.083624115745,0.13865115799920247,5048.577559647445
401,45-54,Male,High,Rural,47441.621343443956,0.17821759920974423,8454.931858446342
402,45-54,Female,Low,Urban,313009.7617261682,0.1539106099899029,48175.52336006871
403,45-54,Female,Low,Rural,407823.1486533094,0.19339345097660077,78870.32610620676
404,45-54,Female,Middle,Urban,516259.04257544,0.18733196492193696,96711.8208543751
405,45-54,Female,Middle,Rural,672638.4094309768,0.1612024042734529,108430.92880694466
406,45-54,Female,High,Urban,201138.898403864,0.16972266165326613,34137.829199109685
407,45-54,Female,High,Rural,262065.62508259353,0.15881572956222095,41620.14344067156
408,45-54,Other,Low,Urban,359697.511168192,0.17874641805453656,64294.64170444598
409,45-54,Other,Low,Rural,468653.0246162198,0.19910284641002476,93310.15117975677
410,45-54,Other,Middle,Urban,593262.943968226,0.1602854790732891,95091.43519037697
411,45-54,Other,Middle,Rural,772967.4641908351,0.1900809303103569,146926.37469303142
412,45-54,Other,High,Urban,231140.27101261873,0.16939484763255117,39153.970989929134
413,45-54,Other,High,Rural,301154.6751293052,0.16414254335475312,49432.294318898574
414,55+,Male,Low,Urban,119579.19224600223,0.17785939280090884,21268.282524497103
415,55+,Male,Low,Rural,155800.7725581646,0.1592951535516125,24818.307988112687
416,55+,Male,Middle,Urban,197226.56239351566,0.16892701389305637,33316.89424552917
417,55+,Male,Middle,Rural,256968.2083709517,0.15604244214822302,40097.94678865675
418,55+,Male,High,Urban,76841.1402498888,0.21929450265832778,16850.83963479818
419,55+,Male,High,Rural,100116.99184715973,0.18070527103943457,18091.66814739386
420,55+,Female,Low,Urban,660550.6910473835,0.1660054898401483,109655.04103156934
421,55+,Female,Low,Rural,860637.2567502644,0.18427959821468443,158597.88788252693
422,55+,Female,Middle,Urban,1089471.6683979954,0.1777534390061834,193657.33575754793
423,55+,Female,Middle,Rural,1419482.1392290762,0.17558060800933553,249233.53706423347
424,55+,Female,High,Urban,424467.39553578047,0.1922833340008685,81618.00598828524
425,55+,Female,High,Rural,553042.2718877126,0.19515015420094609,107926.28463852867
426,55+,Other,Low,Urban,759076.7721104893,0.16938997704778944,128579.99700530588
427,55+,Other,Low,Rural,989007.7471210374,0.1684836351871064,166631.62046316286
428,55+,Other,Middle,Urban,1251974.5245320725,0.1744989660569671,218468.26006050964
429,55+,Other,Middle,Rural,1631208.5278512065,0.1339615767052883,218519.2663260598
430,55+,Other,High,Urban,487779.88553543703,0.14969617875602895,73018.78493870812
431,55+,Other,High,Rural,635532.6673256977,0.2073374853488905,131769.74510038315
432,<18,Male,Low,Urban,2496532.009051004,0.16706854231514945,417091.9635952627
433,<18,Male,Low,Rural,1499284.791212967,0.1583690399277121,237440.29296261785
434,<18,Male,Middle,Urban,2971969.826669767,0.21374283270145128,635237.2494556372
435,<18,Male,Middle,Rural,1784807.5429898428,0.19763279513898901,352736.5035062339
436,<18,Male,High,Urban,1352969.6952111314,0.17984054717366765,243318.81029616023
437,<18,Male,High,Rural,812521.8822141889,0.20959888277780053,170303.67874460964
438,<18,Female,Low,Urban,2596241.7708307975,0.18154736615295236,471340.85539060825
439,<18,Female,Low,Rural,1559165.1888325189,0.16277431597343472,253792.04710180443
440,<18,Female,Middle,Urban,3090668.2460610014,0.21046248154539315,650469.7086995462
441,<18,Female,Middle,Rural,1856091.5218409472,0.19077820087369315,354101.8011937311
442,<18,Female,High,Urban,1407006.3690914167,0.15925507691347085,224072.90752739692
443,<18,Female,High,Rural,844973.4442301084,0.17619322643832783,148878.59739360926
444,<18,Other,Low,Urban,522904.34316947224,0.16248763493230484,84965.49001743786
445,<18,Other,Low,Rural,314028.63096924906,0.15234400538071327,47840.3794460773
446,<18,Other,Middle,Urban,622485.8822158589,0.19852355095063282,123578.10775412968
447,<18,Other,Middle,Rural,373832.0248118062,0.2181883328094026,81565.78624445123
448,<18,Other,High,Urban,283382.59923673345,0.15202864852361717,43082.27357707041
449,<18,Other,High,Rural,170184.5678684241,0.1912593847338114,32549.395741704368
450,18-24,Male,Low,Urban,4370682.126005474,0.16698714861756345,729847.7457354042
451,18-24,Male,Low,Rural,2624800.0085675996,0.17025749232470608,446891.8673125865
452,18-24,Male,Middle,Urban,5203031.787039171,0.1681521215152226,874900.8333017764
453,18-24,Male,Middle,Rural,3124665.094709019,0.16272018460640367,508446.0810442374
454,18-24,Male,High,Urban,2368645.9626584966,0.18097043255889653,428654.88444119197
455,18-24,Male,High,Rural,1422483.2105925255,0.16338099767177924,232406.72611796248
456,18-24,Female,Low,Urban,4545244.147249042,0.18540913651559676,842729.7925940148
457,18-24,Female,Low,Rural,2729632.705534847,0.17899523781101725,488591.2552639404
458,18-24,Female,Middle,Urban,5410837.278071339,0.1752210390626718,948092.5300626989
459,18-24,Female,Middle,Rural,3249462.057498014,0.16184872675916803,525921.2966582801
460,18-24,Female,High,Urban,2463248.0441944455,0.16846457338863333,414970.0309156027
461,18-24,Female,High,Rural,1479296.2061999212,0.19510782451651512,288622.2646072008
462,18-24,Other,Low,Urban,915449.3745786989,0.1900183437524876,173952.173946695
463,18-24,Other,Low,Rural,549770.3692383241,0.16044889510402896,88210.04830522313
464,18-24,Other,Middle,Urban,1089786.9161011903,0.1819866461085845,198326.66583427298
465,18-24,Other,Middle,Rural,654468.2555840667,0.19502774246743576,127639.46640316129
466,18-24,Other,High,Urban,496118.3180566459,0.14661189437757255,72736.84644569992
467,18-24,Other,High,Rural,297942.3641306457,0.1908672038475987,56867.42594935943
468,25-34,Male,Low,Urban,181497.852518274,0.16674752482108307,30264.31766776417
469,25-34,Male,Low,Rural,108997.98958391925,0.1914119733718632,20863.520279823773
470,25-34,Male,Middle,Urban,216062.17718582824,0.16473481686914965,35592.96319105718
471,25-34,Male,Middle,Rural,129755.49083154395,0.1439023579867096,18672.121092382054
472,25-34,Male,High,Urban,98360.88354279427,0.14744915124233673,14503.228793831342
473,25-34,Male,High,Rural,59070.332850264065,0.18096169893322764,10689.467789135033
474,25-34,Female,Low,Urban,188746.75121956505,0.18519445003442964,34954.85078789266
475,25-34,Female,Low,Rural,113351.29390226456,0.1619136674979118,18353.12371134934
476,25-34,Female,Middle,Urban,224691.55110882147,0.19277184917554746,43314.20580136955
477,25-34,Female,Middle,Rural,134937.8353933313,0.1467695987546208,19804.771957496305
478,25-34,Female,High,Urban,102289.34920273599,0.17867840402705365,18276.897664510838
479,25-34,Female,High,Rural,61429.56108983785,0.15577967600475087,9569.477123688992
480,25-34,Other,Low,Urban,38015.14060851719,0.16696327784395681,6347.132483696942
481,25-34,Other,Low,Rural,22829.878384710846,0.18094797342632826,4131.020227282964
482,25-34,Other,Middle,Urban,45254.71751834987,0.16279173269432096,7367.093877404216
483,25-34,Other,Middle,Rural,27177.58452922556,0.17230888911540349,4682.939399070832
484,25-34,Other,High,Urban,20601.912178993025,0.2001258561842888,4122.975313854506
485,25-34,Other,High,Rural,12372.416411200276,0.16846216260953703,2084.2840253365257
486,35-44,Male,Low,Urban,1135440.738896625,0.19671384224130284,223356.910385659
487,35-44,Male,Low,Rural,681885.5215873758,0.15740586290684763,107332.77892914676
488,35-44,Male,Middle,Urban,1351673.282673082,0.19059608355830565,257623.63392788803
489,35-44,Male,Middle,Rural,811743.3255626466,0.208831372413158,169517.47272446842
490,35-44,Male,High,Urban,615340.3620966286,0.1305671099974542,80343.2127437438
491,35-44,Male,High,Rural,369540.8041900685,0.16406209489059045,60627.63848297612
492,35-44,Female,Low,Urban,1180789.4567099775,0.1915414425436108,226170.11587851556
493,35-44,Female,Low,Rural,709119.5577111157,0.17593909227914015,124761.85130107903
494,35-44,Female,Middle,Urban,1405658.178733228,0.18742291746742618,263452.5568201304
495,35-44,Female,Middle,Rural,844163.7925643721,0.16792029626568358,141752.23414417243
496,35-44,Female,High,Urban,639916.6305745441,0.181731795749458,116293.1984042544
497,35-44,Female,High,Rural,384300.00832609384,0.1768864552921584,67977.4662415497
498,35-44,Other,Low,Urban,237820.6614728288,0.20335564123319613,48362.17311230996
499,35-44,Other,Low,Rural,142822.48314451124,0.18508841686602426,26434.78729809202
500,35-44,Other,Middle,Urban,283111.06266350806,0.18675205324150404,52871.57224779424
501,35-44,Other,Middle,Rural,170021.49739585698,0.17176246067755063,29203.31076079416
502,35-44,Other,High,Urban,128884.4471856436,0.1702478755185501,21942.303320738596
503,35-44,Other,High,Rural,77401.16721466741,0.17134883624360758,13262.599926130135
504,45-54,Male,Low,Urban,3208588.1208597454,0.18788904284756594,602858.5509204078
505,45-54,Male,Low,Rural,1926907.9480780368,0.17158031038359473,330619.46381184517
506,45-54,Male,Middle,Urban,3819629.4086495712,0.18579549713792826,709669.944862698
507,45-54,Male,Middle,Rural,2293866.956120042,0.22150801597290876,508109.91835596587
508,45-54,Male,High,Urban,1738861.138651228,0.19742249406863385,343290.30283154995
509,45-54,Male,High,Rural,1044267.8282350781,0.17347952935664318,181159.09136450526
510,45-54,Female,Low,Urban,3336736.9112700135,0.2040242784432789,680775.3406769196
511,45-54,Female,Low,Rural,2003867.318828299,0.17183849253956895,344341.5393167627
512,45-54,Female,Middle,Urban,3972182.765483285,0.1392375092964429,553076.8347361492
513,45-54,Female,Middle,Rural,2385482.4158538086,0.1598382737816519,381291.3914865575
514,45-54,Female,High,Urban,1808310.0498906886,0.1425841615794829,257836.37233941673
515,45-54,Female,High,Rural,1085975.1630539906,0.17296973031917381,187840.83108676955
516,45-54,Other,Low,Urban,672046.1254880147,0.18036836758379102,121215.86259528478
517,45-54,Other,Low,Rural,403595.2798861937,0.21352874624550566,86179.19410470288
518,45-54,Other,Middle,Urban,800030.1217207022,0.18653854747528326,149236.45684225383
519,45-54,Other,Middle,Rural,480455.68398862943,0.1756179894238227,84376.66122933062
520,45-54,Other,High,Urban,364208.4452644264,0.1965881116236698,71599.05049192629
521,45-54,Other,High,Rural,218724.28666510197,0.1357772938198423,29697.791736062965
522,55+,Male,Low,Urban,4026567.1726070414,0.1847122911621713,743756.4479706327
523,55+,Male,Low,Rural,2418142.8080234956,0.19541730387773934,472546.9479352973
524,55+,Male,Middle,Urban,4793383.821502063,0.15042827508440315,721060.46008604
525,55+,Male,Middle,Rural,2878652.2407762613,0.20287508086413858,584006.8061272177
526,55+,Male,High,Urban,2182156.423598252,0.18676992814988827,407561.19844726264
527,55+,Male,High,Rural,1310487.4786653293,0.17169424172198397,225003.15393559836
528,55+,Female,Low,Urban,4187385.4806100717,0.19265563732212568,806723.4184803489
529,55+,Female,Low,Rural,2514721.759330112,0.22541385715608792,566853.131444944
530,55+,Female,Middle,Urban,4984828.256113087,0.1836373251011699,915400.5270413368
531,55+,Female,Middle,Rural,2993623.620327601,0.18496441172600672,553713.8318629733
532,55+,Female,High,Urban,2269310.2419247944,0.1708127820091951,387627.1956651337
533,55+,Female,High,Rural,1362827.4421985,0.16300311261070416,222145.11502964
534,55+,Other,Low,Urban,843373.7100051051,0.19660671633088492,165812.9357638997
535,55+,Other,Low,Rural,506485.5456029831,0.16287832348182266,82495.51653559013
536,55+,Other,Middle,Urban,1003985.2121481467,0.18143132474438783,182154.36706381352
537,55+,Other,Middle,Rural,602940.3002722277,0.17044685106469765,102769.27556140447
538,55+,Other,High,Urban,457057.6572773182,0.18957959651492784,86648.80625069216
539,55+,Other,High,Rural,274484.6017511294,0.18667324210573896,51238.930516985914
540,<18,Male,Low,Urban,2188028.7499348354,0.16452421601792852,359983.71470771695
541,<18,Male,Low,Rural,733378.9057622252,0.15510690593377166,113752.13294987385
542,<18,Male,Middle,Urban,2181315.3900879086,0.14442559502191443,315037.7731439056
