sale_date,location,age,gender,household_income,flavor,units_sold,unit_price_usd,revenue_usd,profit_margin_pct,profit_usd,month,season_mult,price_adj_loc
2025-07-01,Netherlands,50,Male,34300.0,Cookies & Cream,1,3.18,3.82,12.97,0.5,7,1.2,0.1
2025-10-27,Canada,67,Male,66500.0,Vanilla,2,4.14,7.45,14.29,1.06,10,0.9,0.25
2025-09-23,Germany,52,Male,134000.0,Vanilla,1,3.99,3.99,14.14,0.56,9,1.0,0.1
2025-06-04,Australia,18,Female,26000.0,Cookies & Cream,2,3.33,7.99,12.99,1.04,6,1.2,0.25
2025-04-16,Brazil,31,Female,34600.0,Mint,3,3.71,11.13,14.26,1.59,4,1.0,-0.1
2025-04-17,Australia,55,Female,30500.0,Salted Caramel,2,3.6,7.2,14.18,1.02,4,1.0,0.25
2026-01-30,France,28,Female,52400.0,Mint,1,3.96,3.56,14.29,0.51,1,0.9,0.15
2025-10-05,Australia,44,Female,66900.0,Mint,1,4.06,3.65,14.29,0.52,10,0.9,0.25
2025-08-27,Netherlands,48,Male,81700.0,Hazelnut,4,3.54,16.99,16.29,2.77,8,1.2,0.1
2025-10-01,Spain,25,Male,53300.0,Cookies & Cream,1,3.13,2.82,13.0,0.37,10,0.9,0.05
2025-09-25,USA,37,Male,128000.0,Berry,1,4.08,4.08,14.02,0.57,9,1.0,0.3
2025-10-24,Australia,18,Male,27200.0,Salted Caramel,1,3.6,3.24,13.91,0.45,10,0.9,0.25
2025-03-26,USA,23,Female,23900.0,Mint,2,4.11,8.22,14.3,1.18,3,1.0,0.3
2026-02-06,Netherlands,34,Male,75700.0,Chocolate,1,3.72,3.35,13.19,0.44,2,0.9,0.1
2026-01-27,France,20,Male,38600.0,Vanilla,1,4.04,3.64,14.29,0.52,1,0.9,0.15
2026-01-23,Spain,60,Male,18300.0,Berry,2,3.83,6.89,13.97,0.96,1,0.9,0.05
2025-04-18,Italy,18,Male,31000.0,Mint,2,3.86,7.72,14.3,1.1,4,1.0,0.05
2025-03-30,Netherlands,31,Female,41300.0,Pistachio,3,3.98,11.94,12.89,1.54,3,1.0,0.1
2025-09-21,UK,39,Male,26300.0,Salted Caramel,3,3.55,10.65,14.13,1.5,9,1.0,0.2
2025-08-19,Germany,58,Female,21900.0,Berry,1,3.88,4.66,14.1,0.66,8,1.2,0.1
2025-04-23,France,18,Female,32700.0,Coffee,1,3.8,3.8,12.33,0.47,4,1.0,0.15
2025-07-04,France,54,Female,21300.0,Cookies & Cream,1,3.23,3.88,12.97,0.5,7,1.2,0.15
2025-06-05,Italy,38,Male,49900.0,Vanilla,3,3.94,14.18,14.21,2.01,6,1.2,0.05
2025-06-04,UK,24,Female,13700.0,Coffee,1,3.85,4.62,12.33,0.57,6,1.2,0.2
2025-11-28,USA,44,Male,38000.0,Hazelnut,1,3.74,3.37,16.13,0.54,11,0.9,0.3
2025-10-14,Germany,40,Female,47100.0,Mint,1,3.91,3.52,14.29,0.5,10,0.9,0.1
2025-05-09,France,29,Male,34700.0,Pistachio,1,4.03,4.43,12.88,0.57,5,1.1,0.15
2025-10-01,Netherlands,38,Male,62700.0,Pistachio,1,3.98,3.58,12.89,0.46,10,0.9,0.1
2025-05-31,Germany,32,Female,18300.0,Pistachio,1,3.98,4.38,12.88,0.56,5,1.1,0.1
2025-07-19,Canada,39,Female,25600.0,Salted Caramel,1,3.6,4.32,13.93,0.6,7,1.2,0.25
2025-10-21,UK,47,Male,30800.0,Hazelnut,2,3.64,6.55,16.32,1.07,10,0.9,0.2
2025-07-04,Australia,60,Female,51900.0,Mint,3,4.06,14.62,14.29,2.09,7,1.2,0.25
2025-04-06,USA,20,Male,40500.0,Cookies & Cream,1,3.38,3.38,12.99,0.44,4,1.0,0.3
2025-10-11,Spain,67,Male,106100.0,Salted Caramel,2,3.4,6.12,14.26,0.87,10,0.9,0.05
2025-12-05,France,18,Female,24300.0,Cookies & Cream,1,3.23,2.91,13.0,0.38,12,0.9,0.15
2025-04-18,Australia,35,Female,18100.0,Salted Caramel,1,3.6,3.6,14.03,0.51,4,1.0,0.25
2025-03-24,Italy,46,Female,88800.0,Berry,1,3.83,3.83,14.02,0.54,3,1.0,0.05
2026-01-26,Brazil,41,Female,17800.0,Cookies & Cream,1,2.98,2.68,13.0,0.35,1,0.9,-0.1
2025-11-30,Canada,29,Female,51100.0,Salted Caramel,3,3.6,9.72,14.14,1.37,11,0.9,0.25
2025-03-06,France,35,Female,22300.0,Vanilla,2,4.04,8.08,14.27,1.15,3,1.0,0.15
2025-04-15,Brazil,31,Female,12900.0,Salted Caramel,3,3.25,9.75,14.13,1.38,4,1.0,-0.1
2025-06-28,UK,29,Female,30100.0,Salted Caramel,1,3.55,4.26,13.93,0.59,6,1.2,0.2
2025-05-23,UK,49,Non-binary,56900.0,Salted Caramel,4,3.55,15.62,14.11,2.2,5,1.1,0.2
2025-09-23,USA,42,Male,19700.0,Stracciatella,1,3.92,3.92,15.19,0.6,9,1.0,0.3
2025-11-02,Germany,28,Male,48400.0,Pistachio,4,3.98,14.33,12.88,1.85,11,0.9,0.1
2025-10-31,UK,50,Female,53200.0,Salted Caramel,1,3.55,3.2,13.91,0.45,10,0.9,0.2
2025-06-16,Germany,42,Female,19200.0,Chocolate,3,3.72,13.39,13.35,1.79,6,1.2,0.1
2025-09-20,Australia,49,Male,32400.0,Salted Caramel,1,3.6,3.6,14.03,0.51,9,1.0,0.25
2025-03-29,Italy,46,Male,79900.0,Pistachio,1,3.93,3.93,12.89,0.51,3,1.0,0.05
2025-05-22,Spain,26,Female,50300.0,Berry,3,3.83,12.64,14.11,1.78,5,1.1,0.05
2025-09-09,Germany,30,Female,31900.0,Mint,1,3.91,3.91,14.17,0.55,9,1.0,0.1
2025-02-28,Netherlands,48,Male,44700.0,Pistachio,1,3.98,3.58,12.89,0.46,2,0.9,0.1
2025-09-14,Canada,46,Male,25800.0,Coffee,4,3.9,15.6,12.26,1.91,9,1.0,0.25
2025-07-12,USA,37,Female,63400.0,Chocolate,1,3.92,4.7,13.36,0.63,7,1.2,0.3
2025-10-17,France,39,Male,63400.0,Vanilla,1,4.04,3.64,14.29,0.52,10,0.9,0.15
2025-07-23,Brazil,55,Male,38600.0,Stracciatella,4,3.52,16.9,15.3,2.59,7,1.2,-0.1
2025-10-01,Italy,29,Non-binary,40800.0,Hazelnut,4,3.49,12.56,16.32,2.05,10,0.9,0.05
2026-02-18,UK,45,Male,22000.0,Pistachio,1,4.08,3.67,12.89,0.47,2,0.9,0.2
2025-12-08,UK,35,Female,18500.0,Salted Caramel,4,3.55,12.78,14.1,1.8,12,0.9,0.2
2026-01-31,Germany,34,Male,30100.0,Chocolate,1,3.72,3.35,13.19,0.44,1,0.9,0.1
2025-11-03,Italy,53,Male,34800.0,Cookies & Cream,4,3.13,11.27,13.07,1.47,11,0.9,0.05
2025-05-17,Germany,49,Male,61800.0,Salted Caramel,1,3.45,3.8,14.09,0.54,5,1.1,0.1
2025-06-04,Netherlands,49,Male,57600.0,Chocolate,2,3.72,8.93,13.35,1.19,6,1.2,0.1
2025-07-28,UK,56,Male,39800.0,Pistachio,1,4.08,4.9,12.88,0.63,7,1.2,0.2
2025-06-18,Canada,38,Female,65900.0,Mint,3,4.06,14.62,14.29,2.09,6,1.2,0.25
2025-03-28,France,47,Female,22700.0,Salted Caramel,1,3.5,3.5,14.03,0.49,3,1.0,0.15
2025-12-20,Canada,33,Male,62200.0,Chocolate,4,3.87,13.93,13.35,1.86,12,0.9,0.25
2025-12-01,Brazil,42,Female,24500.0,Coffee,2,3.55,6.39,12.33,0.79,12,0.9,-0.1
2025-03-30,UK,36,Female,67500.0,Coffee,4,3.85,15.4,12.26,1.89,3,1.0,0.2
2025-08-06,Australia,39,Female,36100.0,Chocolate,2,3.87,9.29,13.35,1.24,8,1.2,0.25
2025-03-28,UK,46,Male,13400.0,Cookies & Cream,3,3.28,9.84,13.1,1.29,3,1.0,0.2
2025-03-24,Canada,26,Female,52300.0,Mint,3,4.06,12.18,14.26,1.74,3,1.0,0.25
2025-12-23,Netherlands,67,Male,54400.0,Cookies & Cream,1,3.18,2.86,13.0,0.37,12,0.9,0.1
2025-10-29,UK,23,Female,28900.0,Cookies & Cream,2,3.28,5.9,13.0,0.77,10,0.9,0.2
2025-11-11,UK,21,Female,30200.0,Stracciatella,4,3.82,13.75,15.35,2.11,11,0.9,0.2
2025-11-25,France,54,Female,33500.0,Berry,4,3.93,14.15,14.11,2.0,11,0.9,0.15
2025-05-18,Brazil,49,Female,13900.0,Salted Caramel,1,3.25,3.58,14.09,0.5,5,1.1,-0.1
2025-03-28,Italy,46,Male,11100.0,Berry,1,3.83,3.83,14.02,0.54,3,1.0,0.05
2025-11-14,Canada,46,Male,69600.0,Coffee,2,3.9,7.02,12.33,0.87,11,0.9,0.25
2025-04-09,France,37,Male,24100.0,Berry,3,3.93,11.79,14.11,1.66,4,1.0,0.15
2025-06-02,UK,25,Female,91800.0,Vanilla,1,4.09,4.91,14.13,0.69,6,1.2,0.2
2025-04-03,Brazil,39,Male,72100.0,Mint,1,3.71,3.71,14.17,0.53,4,1.0,-0.1
2025-12-28,UK,28,Female,79500.0,Stracciatella,3,3.82,10.31,15.25,1.57,12,0.9,0.2
2025-04-02,Brazil,51,Female,26200.0,Salted Caramel,1,3.25,3.25,14.03,0.46,4,1.0,-0.1
2026-02-07,France,35,Male,16200.0,Chocolate,2,3.77,6.79,13.34,0.91,2,0.9,0.15
2025-06-27,UK,26,Male,21100.0,Hazelnut,4,3.64,17.47,16.29,2.85,6,1.2,0.2
2025-09-21,Italy,33,Female,29000.0,Mint,3,3.86,11.58,14.26,1.65,9,1.0,0.05
2025-04-29,Brazil,43,Female,11100.0,Vanilla,4,3.79,15.16,14.2,2.15,4,1.0,-0.1
2025-12-15,Brazil,30,Male,28600.0,Chocolate,2,3.52,6.34,13.34,0.85,12,0.9,-0.1
2025-07-03,Germany,26,Female,32800.0,Chocolate,1,3.72,4.46,13.36,0.6,7,1.2,0.1
2025-12-20,Germany,41,Male,19000.0,Pistachio,1,3.98,3.58,12.89,0.46,12,0.9,0.1
2025-12-28,Netherlands,41,Prefer not to say,21600.0,Salted Caramel,6,3.45,18.63,14.15,2.64,12,0.9,0.1
2025-03-19,Spain,30,Male,32500.0,Salted Caramel,1,3.4,3.4,14.03,0.48,3,1.0,0.05
2026-01-10,Italy,31,Female,43400.0,Mint,1,3.86,3.47,14.29,0.5,1,0.9,0.05
2025-04-09,Germany,41,Male,23300.0,Cookies & Cream,3,3.18,9.54,13.1,1.25,4,1.0,0.1
2025-09-29,Brazil,18,Female,42000.0,Stracciatella,1,3.52,3.52,15.19,0.53,9,1.0,-0.1
2026-01-29,Spain,18,Female,38900.0,Pistachio,3,3.93,10.61,12.88,1.37,1,0.9,0.05
2025-12-22,USA,27,Male,37200.0,Stracciatella,1,3.92,3.53,15.34,0.54,12,0.9,0.3
2025-12-13,Netherlands,35,Female,26200.0,Hazelnut,1,3.54,3.19,16.13,0.51,12,0.9,0.1
2025-11-21,Australia,42,Female,18600.0,Pistachio,2,4.13,7.43,12.89,0.96,11,0.9,0.25
2025-08-07,Brazil,58,Male,84800.0,Cookies & Cream,1,2.98,3.58,12.97,0.46,8,1.2,-0.1
2025-07-10,Netherlands,50,Male,49800.0,Berry,2,3.88,9.31,14.0,1.3,7,1.2,0.1
2025-06-11,Canada,35,Female,60000.0,Mint,5,4.06,24.36,14.22,3.46,6,1.2,0.25
2026-02-04,Brazil,37,Female,34800.0,Berry,1,3.68,3.31,14.12,0.47,2,0.9,-0.1
2025-08-06,Italy,23,Female,33500.0,Vanilla,5,3.94,23.64,14.22,3.36,8,1.2,0.05
2025-06-29,Netherlands,37,Female,46400.0,Hazelnut,5,3.54,21.24,16.28,3.46,6,1.2,0.1
2025-07-12,UK,33,Male,14500.0,Cookies & Cream,1,3.28,3.94,12.97,0.51,7,1.2,0.2
2025-09-17,UK,42,Male,20800.0,Hazelnut,1,3.64,3.64,16.28,0.59,9,1.0,0.2
2025-05-05,Germany,26,Male,24400.0,Chocolate,6,3.72,24.55,13.35,3.28,5,1.1,0.1
2026-02-05,Germany,45,Female,28900.0,Chocolate,1,3.72,3.35,13.19,0.44,2,0.9,0.1
2026-01-23,Germany,59,Female,23400.0,Cookies & Cream,1,3.18,2.86,13.0,0.37,1,0.9,0.1
2025-07-30,France,36,Female,42900.0,Pistachio,1,4.03,4.84,12.88,0.62,7,1.2,0.15
2025-10-19,France,43,Female,37800.0,Mint,4,3.96,14.26,14.21,2.03,10,0.9,0.15
2025-08-07,Australia,47,Female,72900.0,Coffee,1,3.9,4.68,12.33,0.58,8,1.2,0.25
2025-04-05,UK,32,Female,125100.0,Hazelnut,1,3.64,3.64,16.28,0.59,4,1.0,0.2
2025-03-03,UK,41,Female,19300.0,Stracciatella,1,3.82,3.82,15.19,0.58,3,1.0,0.2
2025-10-19,Italy,38,Male,39100.0,Stracciatella,1,3.67,3.3,15.34,0.51,10,0.9,0.05
2026-01-11,Netherlands,39,Male,39100.0,Salted Caramel,1,3.45,3.11,13.91,0.43,1,0.9,0.1
2025-12-12,Australia,27,Male,36100.0,Mint,2,4.06,7.31,14.29,1.04,12,0.9,0.25
2025-04-19,Spain,38,Female,21100.0,Chocolate,3,3.67,11.01,13.35,1.47,4,1.0,0.05
2025-04-05,USA,44,Male,23000.0,Coffee,1,3.95,3.95,12.33,0.49,4,1.0,0.3
2025-11-29,Australia,58,Non-binary,41000.0,Coffee,1,3.9,3.51,12.2,0.43,11,0.9,0.25
2025-06-16,Spain,51,Female,22600.0,Vanilla,3,3.94,14.18,14.21,2.01,6,1.2,0.05
2025-11-13,Brazil,68,Male,39300.0,Coffee,2,3.55,6.39,12.33,0.79,11,0.9,-0.1
2025-07-12,USA,27,Male,32100.0,Hazelnut,2,3.74,8.98,16.22,1.46,7,1.2,0.3
2025-05-05,Australia,50,Male,39000.0,Hazelnut,2,3.69,8.12,16.25,1.32,5,1.1,0.25
2025-08-24,Spain,40,Female,22500.0,Stracciatella,3,3.67,13.21,15.27,2.02,8,1.2,0.05
2025-04-03,Germany,68,Female,39300.0,Pistachio,1,3.98,3.98,12.89,0.51,4,1.0,0.1
2025-07-02,Netherlands,26,Male,23400.0,Stracciatella,6,3.72,26.78,15.35,4.11,7,1.2,0.1
2025-09-04,Brazil,26,Female,39400.0,Hazelnut,4,3.34,13.36,16.28,2.18,9,1.0,-0.1
2025-07-22,Netherlands,29,Male,70900.0,Stracciatella,1,3.72,4.46,15.21,0.68,7,1.2,0.1
2025-05-18,Canada,18,Male,41400.0,Berry,1,4.03,4.43,13.94,0.62,5,1.1,0.25
2025-10-09,Australia,30,Female,42700.0,Berry,4,4.03,14.51,14.11,2.05,10,0.9,0.25
2025-12-02,Brazil,27,Male,54600.0,Cookies & Cream,1,2.98,2.68,13.0,0.35,12,0.9,-0.1
2026-02-22,Netherlands,40,Male,18000.0,Berry,2,3.88,6.98,13.97,0.98,2,0.9,0.1
2025-07-31,UK,42,Female,85800.0,Salted Caramel,3,3.55,12.78,14.1,1.8,7,1.2,0.2
2026-01-06,Netherlands,64,Female,21400.0,Coffee,1,3.75,3.38,12.2,0.41,1,0.9,0.1
2026-01-27,France,51,Male,56400.0,Stracciatella,1,3.77,3.39,15.34,0.52,1,0.9,0.15
2025-11-24,UK,29,Male,52800.0,Berry,1,3.98,3.58,14.12,0.51,11,0.9,0.2
2025-03-03,USA,25,Female,23100.0,Cookies & Cream,1,3.38,3.38,12.99,0.44,3,1.0,0.3
2026-02-03,France,44,Female,60100.0,Chocolate,1,3.77,3.39,13.19,0.45,2,0.9,0.15
2025-12-07,USA,19,Male,46600.0,Berry,1,4.08,3.67,14.12,0.52,12,0.9,0.3
2025-07-30,France,63,Male,93400.0,Mint,1,3.96,4.75,14.22,0.68,7,1.2,0.15
2026-02-01,Germany,54,Female,40000.0,Chocolate,1,3.72,3.35,13.19,0.44,2,0.9,0.1
2025-04-21,Brazil,31,Male,34400.0,Mint,1,3.71,3.71,14.17,0.53,4,1.0,-0.1
2025-05-06,France,18,Female,28100.0,Cookies & Cream,1,3.23,3.55,12.98,0.46,5,1.1,0.15
2025-07-12,Spain,56,Female,15200.0,Chocolate,1,3.67,4.4,13.36,0.59,7,1.2,0.05
2025-04-27,Spain,36,Male,31000.0,Stracciatella,1,3.67,3.67,15.19,0.56,4,1.0,0.05
2025-04-22,Netherlands,55,Female,31600.0,Salted Caramel,1,3.45,3.45,14.03,0.48,4,1.0,0.1
2025-12-07,Canada,18,Male,41400.0,Vanilla,2,4.14,7.45,14.29,1.06,12,0.9,0.25
2025-05-17,Italy,29,Female,17800.0,Pistachio,1,3.93,4.32,12.88,0.56,5,1.1,0.05
2025-07-16,Australia,38,Male,32200.0,Cookies & Cream,1,3.33,4.0,12.97,0.52,7,1.2,0.25
2025-07-21,Canada,38,Female,48400.0,Stracciatella,1,3.87,4.64,15.21,0.71,7,1.2,0.25
2026-01-02,Germany,31,Female,50900.0,Vanilla,5,3.99,17.96,14.23,2.56,1,0.9,0.1
2025-06-14,Netherlands,46,Male,14300.0,Mint,1,3.91,4.69,14.22,0.67,6,1.2,0.1
2025-08-21,Brazil,23,Male,51700.0,Vanilla,3,3.79,13.64,14.21,1.94,8,1.2,-0.1
2025-06-11,Spain,36,Male,32100.0,Stracciatella,1,3.67,4.4,15.21,0.67,6,1.2,0.05
2026-02-13,USA,39,Male,33100.0,Coffee,1,3.95,3.56,12.2,0.43,2,0.9,0.3
2026-01-17,Spain,45,Male,11100.0,Hazelnut,1,3.49,3.14,16.13,0.51,1,0.9,0.05
2025-07-12,USA,47,Male,76600.0,Pistachio,2,4.18,10.03,12.89,1.29,7,1.2,0.3
2025-11-12,Brazil,22,Male,39700.0,Coffee,1,3.55,3.2,12.2,0.39,11,0.9,-0.1
2025-11-04,France,18,Male,16900.0,Salted Caramel,3,3.5,9.45,14.14,1.34,11,0.9,0.15
2025-07-05,Germany,55,Male,43800.0,Pistachio,5,3.98,23.88,12.89,3.08,7,1.2,0.1
2025-03-25,Australia,42,Male,43100.0,Stracciatella,2,3.87,7.74,15.33,1.19,3,1.0,0.25
2025-04-15,Italy,27,Female,66900.0,Berry,6,3.83,22.98,14.07,3.23,4,1.0,0.05
2026-01-17,Germany,59,Male,31100.0,Berry,1,3.88,3.49,14.12,0.49,1,0.9,0.1
2025-10-01,UK,39,Female,36500.0,Hazelnut,1,3.64,3.28,16.13,0.53,10,0.9,0.2
2025-07-18,France,54,Female,26300.0,Vanilla,4,4.04,19.39,14.19,2.75,7,1.2,0.15
2025-03-21,Brazil,38,Female,49000.0,Hazelnut,2,3.34,6.68,16.28,1.09,3,1.0,-0.1
2025-02-28,Italy,66,Male,24500.0,Pistachio,2,3.93,7.07,12.89,0.91,2,0.9,0.05
2025-08-16,Australia,62,Male,23200.0,Cookies & Cream,1,3.33,4.0,12.97,0.52,8,1.2,0.25
2025-05-04,Germany,34,Male,35100.0,Vanilla,1,3.99,4.39,14.25,0.63,5,1.1,0.1
2026-01-19,France,51,Female,19700.0,Stracciatella,1,3.77,3.39,15.34,0.52,1,0.9,0.15
2025-07-11,Germany,47,Female,80900.0,Berry,1,3.88,4.66,14.1,0.66,7,1.2,0.1
2025-05-20,UK,57,Male,95200.0,Stracciatella,1,3.82,4.2,15.33,0.64,5,1.1,0.2
2025-10-11,Canada,24,Female,28900.0,Chocolate,1,3.87,3.48,13.19,0.46,10,0.9,0.25
2025-12-06,Brazil,47,Female,18200.0,Vanilla,1,3.79,3.41,14.29,0.49,12,0.9,-0.1
2026-02-23,Germany,52,Female,43000.0,Pistachio,2,3.98,7.16,12.89,0.92,2,0.9,0.1
2025-10-03,UK,18,Male,28500.0,Cookies & Cream,1,3.28,2.95,13.0,0.38,10,0.9,0.2
2025-12-11,France,21,Female,65300.0,Stracciatella,1,3.77,3.39,15.34,0.52,12,0.9,0.15
2025-03-03,Australia,18,Female,24500.0,Coffee,1,3.9,3.9,12.33,0.48,3,1.0,0.25
2025-04-25,Germany,34,Male,47700.0,Cookies & Cream,1,3.18,3.18,12.99,0.41,4,1.0,0.1
2025-04-06,France,48,Female,38400.0,Stracciatella,5,3.77,18.85,15.3,2.88,4,1.0,0.15
2026-02-15,Germany,59,Male,25900.0,Berry,1,3.88,3.49,14.12,0.49,2,0.9,0.1
2025-05-14,USA,39,Female,40900.0,Pistachio,4,4.18,18.39,12.89,2.37,5,1.1,0.3
2025-12-03,Italy,60,Female,56300.0,Berry,3,3.83,10.34,14.1,1.46,12,0.9,0.05
2025-03-17,Spain,18,Male,37900.0,Salted Caramel,5,3.4,17.0,14.15,2.41,3,1.0,0.05
2025-09-04,France,18,Male,38100.0,Cookies & Cream,3,3.23,9.69,13.1,1.27,9,1.0,0.15
2025-12-22,Canada,37,Male,23500.0,Chocolate,4,3.87,13.93,13.35,1.86,12,0.9,0.25
2025-12-06,Brazil,43,Male,64400.0,Mint,1,3.71,3.34,14.29,0.48,12,0.9,-0.1
2025-05-13,Germany,37,Female,61200.0,Berry,4,3.88,17.07,14.07,2.4,5,1.1,0.1
2025-10-05,Germany,18,Female,29600.0,Chocolate,1,3.72,3.35,13.19,0.44,10,0.9,0.1
2025-05-03,Netherlands,36,Female,34100.0,Mint,1,3.91,4.3,14.08,0.61,5,1.1,0.1
2025-03-20,UK,19,Male,73700.0,Coffee,1,3.85,3.85,12.33,0.47,3,1.0,0.2
2025-08-03,Australia,47,Male,20600.0,Pistachio,1,4.13,4.96,12.88,0.64,8,1.2,0.25
2025-09-01,Netherlands,43,Male,49100.0,Pistachio,2,3.98,7.96,12.89,1.03,9,1.0,0.1
2025-03-19,Netherlands,24,Female,27500.0,Chocolate,3,3.72,11.16,13.35,1.49,3,1.0,0.1
2025-08-29,France,30,Male,88300.0,Vanilla,1,4.04,4.85,14.13,0.69,8,1.2,0.15
2025-06-14,Netherlands,23,Male,37500.0,Coffee,1,3.75,4.5,12.33,0.55,6,1.2,0.1
2026-02-11,Brazil,37,Male,68200.0,Mint,1,3.71,3.34,14.29,0.48,2,0.9,-0.1
2025-07-04,Germany,51,Male,24800.0,Cookies & Cream,1,3.18,3.82,12.97,0.5,7,1.2,0.1
2026-02-03,Spain,24,Male,19500.0,Cookies & Cream,1,3.13,2.82,13.0,0.37,2,0.9,0.05
2025-04-20,UK,45,Female,32300.0,Cookies & Cream,1,3.28,3.28,12.99,0.43,4,1.0,0.2
2025-08-27,UK,30,Female,41400.0,Hazelnut,2,3.64,8.74,16.22,1.42,8,1.2,0.2
2025-12-10,Netherlands,26,Female,28100.0,Pistachio,1,3.98,3.58,12.89,0.46,12,0.9,0.1
2025-09-23,UK,36,Female,53100.0,Vanilla,1,4.09,4.09,14.14,0.58,9,1.0,0.2
2026-01-10,UK,23,Female,32700.0,Coffee,4,3.85,13.86,12.25,1.7,1,0.9,0.2
2025-05-17,Germany,30,Female,12800.0,Salted Caramel,1,3.45,3.8,14.09,0.54,5,1.1,0.1
2025-06-28,Netherlands,21,Female,47900.0,Salted Caramel,2,3.45,8.28,14.18,1.17,6,1.2,0.1
2025-05-21,Italy,65,Male,23400.0,Mint,1,3.86,4.25,14.08,0.6,5,1.1,0.05
2025-05-28,Germany,38,Male,30300.0,Chocolate,2,3.72,8.18,13.44,1.1,5,1.1,0.1
2025-09-26,Spain,28,Male,78900.0,Stracciatella,1,3.67,3.67,15.19,0.56,9,1.0,0.05
2025-03-11,Germany,40,Female,88100.0,Pistachio,2,3.98,7.96,12.89,1.03,3,1.0,0.1
2025-05-29,Spain,36,Female,27200.0,Hazelnut,2,3.49,7.68,16.25,1.25,5,1.1,0.05
2025-08-16,Australia,34,Female,48500.0,Mint,2,4.06,9.74,14.33,1.4,8,1.2,0.25
2025-09-25,Spain,46,Non-binary,27600.0,Stracciatella,1,3.67,3.67,15.19,0.56,9,1.0,0.05
2026-02-04,Brazil,48,Male,31500.0,Stracciatella,2,3.52,6.34,15.34,0.97,2,0.9,-0.1
2025-07-04,Brazil,30,Female,26800.0,Pistachio,4,3.78,18.14,12.89,2.34,7,1.2,-0.1
2025-07-13,UK,29,Male,15300.0,Pistachio,1,4.08,4.9,12.88,0.63,7,1.2,0.2
2025-05-19,Canada,34,Female,38100.0,Stracciatella,3,3.87,12.77,15.31,1.96,5,1.1,0.25
2026-02-21,UK,18,Male,41900.0,Stracciatella,1,3.82,3.44,15.34,0.53,2,0.9,0.2
2025-04-23,Brazil,18,Female,26000.0,Mint,1,3.71,3.71,14.17,0.53,4,1.0,-0.1
2025-09-10,France,57,Female,62600.0,Vanilla,2,4.04,8.08,14.27,1.15,9,1.0,0.15
2025-03-18,France,61,Male,29200.0,Salted Caramel,2,3.5,7.0,14.18,0.99,3,1.0,0.15
2025-10-25,UK,34,Male,26400.0,Pistachio,2,4.08,7.34,12.89,0.95,10,0.9,0.2
2025-06-20,UK,46,Male,47300.0,Pistachio,6,4.08,29.38,12.88,3.78,6,1.2,0.2
2025-06-09,Italy,42,Male,16800.0,Berry,6,3.83,27.58,14.07,3.88,6,1.2,0.05
2025-10-20,Brazil,80,Female,57100.0,Mint,5,3.71,16.7,14.24,2.38,10,0.9,-0.1
2025-08-25,Spain,53,Female,29700.0,Pistachio,1,3.93,4.72,12.88,0.61,8,1.2,0.05
2025-08-02,Italy,36,Non-binary,59600.0,Stracciatella,1,3.67,4.4,15.21,0.67,8,1.2,0.05
2025-06-23,USA,24,Male,69200.0,Pistachio,1,4.18,5.02,12.88,0.65,6,1.2,0.3
2025-06-21,Germany,18,Male,50000.0,Berry,2,3.88,9.31,14.0,1.3,6,1.2,0.1
2025-03-11,UK,40,Female,24200.0,Vanilla,1,4.09,4.09,14.14,0.58,3,1.0,0.2
2026-01-30,UK,27,Male,19400.0,Pistachio,6,4.08,22.03,12.89,2.84,1,0.9,0.2
2025-06-05,France,18,Female,17700.0,Berry,2,3.93,9.43,14.0,1.32,6,1.2,0.15
2025-09-19,Germany,28,Male,63000.0,Berry,1,3.88,3.88,14.02,0.54,9,1.0,0.1
2025-08-14,UK,22,Male,33900.0,Mint,2,4.01,9.62,14.33,1.38,8,1.2,0.2
2025-07-19,Germany,61,Male,26900.0,Pistachio,1,3.98,4.78,12.88,0.62,7,1.2,0.1
2025-04-03,UK,50,Male,34000.0,Berry,1,3.98,3.98,14.02,0.56,4,1.0,0.2
2025-07-19,Canada,37,Female,62300.0,Chocolate,2,3.87,9.29,13.35,1.24,7,1.2,0.25
2025-08-25,UK,58,Female,53600.0,Mint,1,4.01,4.81,14.22,0.68,8,1.2,0.2
2026-01-21,Netherlands,39,Male,45200.0,Berry,3,3.88,10.48,14.1,1.48,1,0.9,0.1
2025-11-14,Spain,25,Female,50000.0,Mint,1,3.86,3.47,14.29,0.5,11,0.9,0.05
2025-09-19,Netherlands,59,Male,39700.0,Pistachio,2,3.98,7.96,12.89,1.03,9,1.0,0.1
2026-02-09,UK,45,Male,42200.0,Salted Caramel,2,3.55,6.39,14.26,0.91,2,0.9,0.2
2025-11-28,France,23,Male,40600.0,Berry,3,3.93,10.61,14.1,1.5,11,0.9,0.15
2025-08-15,UK,35,Male,36300.0,Cookies & Cream,4,3.28,15.74,13.06,2.06,8,1.2,0.2
2025-03-13,Australia,25,Male,52900.0,Chocolate,1,3.87,3.87,13.26,0.51,3,1.0,0.25
2025-04-27,Germany,18,Male,43500.0,Salted Caramel,3,3.45,10.35,14.13,1.46,4,1.0,0.1
2025-07-10,Netherlands,50,Female,23400.0,Vanilla,1,3.99,4.79,14.13,0.68,7,1.2,0.1
2025-05-29,Italy,64,Male,47300.0,Salted Caramel,4,3.4,14.96,14.11,2.11,5,1.1,0.05
2025-12-21,Netherlands,18,Male,41100.0,Coffee,4,3.75,13.5,12.25,1.65,12,0.9,0.1
