date,product,region,units_sold,price_per_unit,revenue,cost,profit,profit_margin,age_group,gender
2025-02-28,Good Humor Classic Bar,West,138,2.8,386.4,255.09,131.31,0.3398,35-54,Female
2025-02-28,Good Humor Classic Bar,West,51,2.8,142.8,94.27,48.53,0.3398,35-54,Non-binary
2025-02-28,Good Humor Classic Bar,West,49,2.8,137.2,90.57,46.63,0.3398,35-54,Prefer not to say
2025-02-28,Good Humor Classic Bar,West,11,2.8,30.8,20.33,10.47,0.3398,55+,Male
2025-02-28,Good Humor Classic Bar,West,575,2.8,1610.0,1062.86,547.14,0.3398,55+,Female
2025-02-28,Good Humor Classic Bar,West,213,2.8,596.4,393.72,202.68,0.3398,55+,Non-binary
2025-02-28,Good Humor Classic Bar,West,204,2.8,571.2,377.08,194.12,0.3398,55+,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,24,1.87,44.88,34.67,10.21,0.2274,<18,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,167,1.87,312.29,241.26,71.03,0.2274,<18,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,77,1.87,143.99,111.24,32.75,0.2274,<18,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,37,1.87,69.19,53.45,15.74,0.2274,<18,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,43,1.87,80.41,62.12,18.29,0.2274,18-34,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,301,1.87,562.87,434.85,128.02,0.2274,18-34,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,138,1.87,258.06,199.37,58.69,0.2274,18-34,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,66,1.87,123.42,95.35,28.07,0.2274,18-34,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,26,1.87,48.62,37.56,11.06,0.2274,35-54,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,186,1.87,347.82,268.71,79.11,0.2274,35-54,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,85,1.87,158.95,122.8,36.15,0.2274,35-54,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,41,1.87,76.67,59.23,17.44,0.2274,35-54,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,14,1.87,26.18,20.23,5.95,0.2274,55+,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,102,1.87,190.74,147.36,43.38,0.2274,55+,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,47,1.87,87.89,67.9,19.99,0.2274,55+,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,Northeast,22,1.87,41.14,31.78,9.36,0.2274,55+,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,2,2.27,4.54,3.41,1.13,0.248,<18,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,51,2.27,115.77,87.06,28.71,0.248,<18,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,255,2.27,578.85,435.3,143.55,0.248,<18,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,63,2.27,143.01,107.55,35.46,0.248,<18,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,3,2.27,6.81,5.12,1.69,0.248,18-34,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,15,2.27,34.05,25.61,8.44,0.248,18-34,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,4,2.27,9.08,6.83,2.25,0.248,18-34,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,8,2.27,18.16,13.66,4.5,0.248,35-54,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,174,2.27,394.98,297.03,97.95,0.248,35-54,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,879,2.27,1995.33,1500.51,494.82,0.248,35-54,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,216,2.27,490.32,368.73,121.59,0.248,35-54,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,9,2.27,20.43,15.36,5.07,0.248,55+,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,47,2.27,106.69,80.23,26.46,0.248,55+,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,Midwest,12,2.27,27.24,20.48,6.76,0.248,55+,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,South,41,1.94,79.54,61.51,18.03,0.2266,<18,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,South,5,1.94,9.7,7.5,2.2,0.2266,<18,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,South,3,1.94,5.82,4.5,1.32,0.2266,<18,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,South,86,1.94,166.84,129.03,37.81,0.2266,<18,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,South,14,1.94,27.16,21.0,6.16,0.2266,18-34,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,South,2,1.94,3.88,3.0,0.88,0.2266,18-34,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,South,1,1.94,1.94,1.5,0.44,0.2266,18-34,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,South,30,1.94,58.2,45.01,13.19,0.2266,18-34,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,South,393,1.94,762.42,589.63,172.79,0.2266,35-54,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,South,49,1.94,95.06,73.52,21.54,0.2266,35-54,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,South,30,1.94,58.2,45.01,13.19,0.2266,35-54,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,South,824,1.94,1598.56,1236.27,362.29,0.2266,35-54,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,South,137,1.94,265.78,205.54,60.24,0.2266,55+,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,South,17,1.94,32.98,25.51,7.47,0.2266,55+,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,South,11,1.94,21.34,16.5,4.84,0.2266,55+,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,South,287,1.94,556.78,430.59,126.19,0.2266,55+,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,West,281,1.72,483.32,304.57,178.75,0.3698,<18,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,West,58,1.72,99.76,62.87,36.89,0.3698,<18,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,West,451,1.72,775.72,488.84,286.88,0.3698,<18,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,West,12,1.72,20.64,13.01,7.63,0.3698,<18,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,West,168,1.72,288.96,182.09,106.87,0.3698,18-34,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,West,35,1.72,60.2,37.94,22.26,0.3698,18-34,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,West,271,1.72,466.12,293.74,172.38,0.3698,18-34,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,West,7,1.72,12.04,7.59,4.45,0.3698,18-34,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,West,58,1.72,99.76,62.87,36.89,0.3698,35-54,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,West,12,1.72,20.64,13.01,7.63,0.3698,35-54,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,West,93,1.72,159.96,100.8,59.16,0.3698,35-54,Non-binary
2025-02-28,Good Humor Strawberry Shortcake Bar,West,2,1.72,3.44,2.17,1.27,0.3698,35-54,Prefer not to say
2025-02-28,Good Humor Strawberry Shortcake Bar,West,3,1.72,5.16,3.25,1.91,0.3698,55+,Male
2025-02-28,Good Humor Strawberry Shortcake Bar,West,1,1.72,1.72,1.08,0.64,0.3698,55+,Female
2025-02-28,Good Humor Strawberry Shortcake Bar,West,5,1.72,8.6,5.42,3.18,0.3698,55+,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,331,2.01,665.31,527.34,137.97,0.2074,<18,Male
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,141,2.01,283.41,224.64,58.77,0.2074,<18,Female
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,129,2.01,259.29,205.52,53.77,0.2074,<18,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,71,2.01,142.71,113.12,29.59,0.2074,<18,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,42,2.01,84.42,66.91,17.51,0.2074,18-34,Male
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,18,2.01,36.18,28.68,7.5,0.2074,18-34,Female
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,16,2.01,32.16,25.49,6.67,0.2074,18-34,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,9,2.01,18.09,14.34,3.75,0.2074,18-34,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,87,2.01,174.87,138.61,36.26,0.2074,35-54,Male
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,37,2.01,74.37,58.95,15.42,0.2074,35-54,Female
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,34,2.01,68.34,54.17,14.17,0.2074,35-54,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,19,2.01,38.19,30.27,7.92,0.2074,35-54,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,83,2.01,166.83,132.23,34.6,0.2074,55+,Male
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,35,2.01,70.35,55.76,14.59,0.2074,55+,Female
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,32,2.01,64.32,50.98,13.34,0.2074,55+,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Northeast,18,2.01,36.18,28.68,7.5,0.2074,55+,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,7,2.02,14.14,8.72,5.42,0.3834,<18,Male
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,26,2.02,52.52,32.38,20.14,0.3834,<18,Female
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,15,2.02,30.3,18.68,11.62,0.3834,<18,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,4,2.02,8.08,4.98,3.1,0.3834,<18,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,69,2.02,139.38,85.94,53.44,0.3834,18-34,Male
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,247,2.02,498.94,307.65,191.29,0.3834,18-34,Female
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,143,2.02,288.86,178.11,110.75,0.3834,18-34,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,34,2.02,68.68,42.35,26.33,0.3834,18-34,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,27,2.02,54.54,33.63,20.91,0.3834,35-54,Male
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,97,2.02,195.94,120.82,75.12,0.3834,35-54,Female
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,56,2.02,113.12,69.75,43.37,0.3834,35-54,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,13,2.02,26.26,16.19,10.07,0.3834,35-54,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,86,2.02,173.72,107.12,66.6,0.3834,55+,Male
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,306,2.02,618.12,381.14,236.98,0.3834,55+,Female
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,177,2.02,357.54,220.46,137.08,0.3834,55+,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,Midwest,42,2.02,84.84,52.31,32.53,0.3834,55+,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,South,140,2.63,368.2,283.94,84.26,0.2288,<18,Male
2025-02-28,Good Humor Chocolate Eclair Bar,South,206,2.63,541.78,417.8,123.98,0.2288,<18,Female
2025-02-28,Good Humor Chocolate Eclair Bar,South,112,2.63,294.56,227.15,67.41,0.2288,<18,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,South,138,2.63,362.94,279.88,83.06,0.2288,<18,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,South,88,2.63,231.44,178.48,52.96,0.2288,18-34,Male
2025-02-28,Good Humor Chocolate Eclair Bar,South,129,2.63,339.27,261.63,77.64,0.2288,18-34,Female
2025-02-28,Good Humor Chocolate Eclair Bar,South,71,2.63,186.73,144.0,42.73,0.2288,18-34,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,South,86,2.63,226.18,174.42,51.76,0.2288,18-34,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,South,55,2.63,144.65,111.55,33.1,0.2288,35-54,Male
2025-02-28,Good Humor Chocolate Eclair Bar,South,80,2.63,210.4,162.25,48.15,0.2288,35-54,Female
2025-02-28,Good Humor Chocolate Eclair Bar,South,44,2.63,115.72,89.24,26.48,0.2288,35-54,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,South,54,2.63,142.02,109.52,32.5,0.2288,35-54,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,South,179,2.63,470.77,363.04,107.73,0.2288,55+,Male
2025-02-28,Good Humor Chocolate Eclair Bar,South,263,2.63,691.69,533.4,158.29,0.2288,55+,Female
2025-02-28,Good Humor Chocolate Eclair Bar,South,144,2.63,378.72,292.05,86.67,0.2288,55+,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,South,176,2.63,462.88,356.95,105.93,0.2288,55+,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,West,9,2.12,19.08,15.05,4.03,0.2115,<18,Male
2025-02-28,Good Humor Chocolate Eclair Bar,West,14,2.12,29.68,23.4,6.28,0.2115,<18,Female
2025-02-28,Good Humor Chocolate Eclair Bar,West,16,2.12,33.92,26.75,7.17,0.2115,<18,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,West,5,2.12,10.6,8.36,2.24,0.2115,<18,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,West,44,2.12,93.28,73.56,19.72,0.2115,18-34,Male
2025-02-28,Good Humor Chocolate Eclair Bar,West,68,2.12,144.16,113.68,30.48,0.2115,18-34,Female
2025-02-28,Good Humor Chocolate Eclair Bar,West,76,2.12,161.12,127.05,34.07,0.2115,18-34,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,West,24,2.12,50.88,40.12,10.76,0.2115,18-34,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,West,24,2.12,50.88,40.12,10.76,0.2115,35-54,Male
2025-02-28,Good Humor Chocolate Eclair Bar,West,38,2.12,80.56,63.53,17.03,0.2115,35-54,Female
2025-02-28,Good Humor Chocolate Eclair Bar,West,42,2.12,89.04,70.21,18.83,0.2115,35-54,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,West,13,2.12,27.56,21.73,5.83,0.2115,35-54,Prefer not to say
2025-02-28,Good Humor Chocolate Eclair Bar,West,41,2.12,86.92,68.54,18.38,0.2115,55+,Male
2025-02-28,Good Humor Chocolate Eclair Bar,West,64,2.12,135.68,106.99,28.69,0.2115,55+,Female
2025-02-28,Good Humor Chocolate Eclair Bar,West,71,2.12,150.52,118.69,31.83,0.2115,55+,Non-binary
2025-02-28,Good Humor Chocolate Eclair Bar,West,23,2.12,48.76,38.45,10.31,0.2115,55+,Prefer not to say
2025-03-31,Good Humor Classic Bar,Northeast,66,2.37,156.42,122.65,33.77,0.2159,<18,Male
2025-03-31,Good Humor Classic Bar,Northeast,18,2.37,42.66,33.45,9.21,0.2159,<18,Female
2025-03-31,Good Humor Classic Bar,Northeast,225,2.37,533.25,418.13,115.12,0.2159,<18,Non-binary
2025-03-31,Good Humor Classic Bar,Northeast,75,2.37,177.75,139.38,38.37,0.2159,<18,Prefer not to say
2025-03-31,Good Humor Classic Bar,Northeast,58,2.37,137.46,107.79,29.67,0.2159,18-34,Male
2025-03-31,Good Humor Classic Bar,Northeast,16,2.37,37.92,29.73,8.19,0.2159,18-34,Female
2025-03-31,Good Humor Classic Bar,Northeast,197,2.37,466.89,366.1,100.79,0.2159,18-34,Non-binary
2025-03-31,Good Humor Classic Bar,Northeast,65,2.37,154.05,120.79,33.26,0.2159,18-34,Prefer not to say
2025-03-31,Good Humor Classic Bar,Northeast,11,2.37,26.07,20.44,5.63,0.2159,35-54,Male
2025-03-31,Good Humor Classic Bar,Northeast,3,2.37,7.11,5.58,1.53,0.2159,35-54,Female
2025-03-31,Good Humor Classic Bar,Northeast,38,2.37,90.06,70.62,19.44,0.2159,35-54,Non-binary
2025-03-31,Good Humor Classic Bar,Northeast,13,2.37,30.81,24.16,6.65,0.2159,35-54,Prefer not to say
2025-03-31,Good Humor Classic Bar,Northeast,48,2.37,113.76,89.2,24.56,0.2159,55+,Male
2025-03-31,Good Humor Classic Bar,Northeast,13,2.37,30.81,24.16,6.65,0.2159,55+,Female
2025-03-31,Good Humor Classic Bar,Northeast,163,2.37,386.31,302.91,83.4,0.2159,55+,Non-binary
2025-03-31,Good Humor Classic Bar,Northeast,54,2.37,127.98,100.35,27.63,0.2159,55+,Prefer not to say
2025-03-31,Good Humor Classic Bar,Midwest,8,2.99,23.92,16.03,7.89,0.3296,<18,Male
2025-03-31,Good Humor Classic Bar,Midwest,1,2.99,2.99,2.0,0.99,0.3296,<18,Female
2025-03-31,Good Humor Classic Bar,Midwest,150,2.99,448.5,300.65,147.85,0.3296,<18,Non-binary
2025-03-31,Good Humor Classic Bar,Midwest,187,2.99,559.13,374.82,184.31,0.3296,<18,Prefer not to say
2025-03-31,Good Humor Classic Bar,Midwest,4,2.99,11.96,8.02,3.94,0.3296,18-34,Male
2025-03-31,Good Humor Classic Bar,Midwest,1,2.99,2.99,2.0,0.99,0.3296,18-34,Female
2025-03-31,Good Humor Classic Bar,Midwest,80,2.99,239.2,160.35,78.85,0.3296,18-34,Non-binary
2025-03-31,Good Humor Classic Bar,Midwest,99,2.99,296.01,198.43,97.58,0.3296,18-34,Prefer not to say
2025-03-31,Good Humor Classic Bar,Midwest,3,2.99,8.97,6.01,2.96,0.3296,35-54,Non-binary
2025-03-31,Good Humor Classic Bar,Midwest,4,2.99,11.96,8.02,3.94,0.3296,35-54,Prefer not to say
2025-03-31,Good Humor Classic Bar,Midwest,2,2.99,5.98,4.01,1.97,0.3296,55+,Male
2025-03-31,Good Humor Classic Bar,Midwest,29,2.99,86.71,58.13,28.58,0.3296,55+,Non-binary
2025-03-31,Good Humor Classic Bar,Midwest,36,2.99,107.64,72.16,35.48,0.3296,55+,Prefer not to say
2025-03-31,Good Humor Classic Bar,South,98,2.37,232.26,159.07,73.19,0.3151,<18,Male
2025-03-31,Good Humor Classic Bar,South,126,2.37,298.62,204.52,94.1,0.3151,<18,Female
2025-03-31,Good Humor Classic Bar,South,68,2.37,161.16,110.37,50.79,0.3151,<18,Non-binary
2025-03-31,Good Humor Classic Bar,South,74,2.37,175.38,120.11,55.27,0.3151,<18,Prefer not to say
2025-03-31,Good Humor Classic Bar,South,246,2.37,583.02,399.29,183.73,0.3151,18-34,Male
2025-03-31,Good Humor Classic Bar,South,316,2.37,748.92,512.91,236.01,0.3151,18-34,Female
2025-03-31,Good Humor Classic Bar,South,171,2.37,405.27,277.56,127.71,0.3151,18-34,Non-binary
2025-03-31,Good Humor Classic Bar,South,186,2.37,440.82,301.9,138.92,0.3151,18-34,Prefer not to say
2025-03-31,Good Humor Classic Bar,South,30,2.37,71.1,48.69,22.41,0.3151,35-54,Male
2025-03-31,Good Humor Classic Bar,South,39,2.37,92.43,63.3,29.13,0.3151,35-54,Female
2025-03-31,Good Humor Classic Bar,South,21,2.37,49.77,34.09,15.68,0.3151,35-54,Non-binary
2025-03-31,Good Humor Classic Bar,South,23,2.37,54.51,37.33,17.18,0.3151,35-54,Prefer not to say
2025-03-31,Good Humor Classic Bar,South,57,2.37,135.09,92.52,42.57,0.3151,55+,Male
2025-03-31,Good Humor Classic Bar,South,73,2.37,173.01,118.49,54.52,0.3151,55+,Female
2025-03-31,Good Humor Classic Bar,South,40,2.37,94.8,64.93,29.87,0.3151,55+,Non-binary
2025-03-31,Good Humor Classic Bar,South,43,2.37,101.91,69.8,32.11,0.3151,55+,Prefer not to say
2025-03-31,Good Humor Classic Bar,West,1,2.28,2.28,1.62,0.66,0.2911,<18,Male
2025-03-31,Good Humor Classic Bar,West,1,2.28,2.28,1.62,0.66,0.2911,<18,Prefer not to say
2025-03-31,Good Humor Classic Bar,West,12,2.28,27.36,19.39,7.97,0.2911,18-34,Male
2025-03-31,Good Humor Classic Bar,West,5,2.28,11.4,8.08,3.32,0.2911,18-34,Female
2025-03-31,Good Humor Classic Bar,West,7,2.28,15.96,11.31,4.65,0.2911,18-34,Non-binary
2025-03-31,Good Humor Classic Bar,West,14,2.28,31.92,22.63,9.29,0.2911,18-34,Prefer not to say
2025-03-31,Good Humor Classic Bar,West,239,2.28,544.92,386.27,158.65,0.2911,35-54,Male
2025-03-31,Good Humor Classic Bar,West,91,2.28,207.48,147.07,60.41,0.2911,35-54,Female
2025-03-31,Good Humor Classic Bar,West,139,2.28,316.92,224.65,92.27,0.2911,35-54,Non-binary
2025-03-31,Good Humor Classic Bar,West,265,2.28,604.2,428.29,175.91,0.2911,35-54,Prefer not to say
2025-03-31,Good Humor Classic Bar,West,47,2.28,107.16,75.96,31.2,0.2911,55+,Male
2025-03-31,Good Humor Classic Bar,West,18,2.28,41.04,29.09,11.95,0.2911,55+,Female
2025-03-31,Good Humor Classic Bar,West,27,2.28,61.56,43.64,17.92,0.2911,55+,Non-binary
2025-03-31,Good Humor Classic Bar,West,52,2.28,118.56,84.04,34.52,0.2911,55+,Prefer not to say
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,54,2.95,159.3,100.59,58.71,0.3685,<18,Male
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,156,2.95,460.2,290.6,169.6,0.3685,<18,Female
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,172,2.95,507.4,320.41,186.99,0.3685,<18,Non-binary
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,15,2.95,44.25,27.94,16.31,0.3685,<18,Prefer not to say
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,13,2.95,38.35,24.22,14.13,0.3685,18-34,Male
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,38,2.95,112.1,70.79,41.31,0.3685,18-34,Female
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,42,2.95,123.9,78.24,45.66,0.3685,18-34,Non-binary
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,4,2.95,11.8,7.45,4.35,0.3685,18-34,Prefer not to say
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,20,2.95,59.0,37.26,21.74,0.3685,35-54,Male
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,56,2.95,165.2,104.32,60.88,0.3685,35-54,Female
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,62,2.95,182.9,115.5,67.4,0.3685,35-54,Non-binary
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,6,2.95,17.7,11.18,6.52,0.3685,35-54,Prefer not to say
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,14,2.95,41.3,26.08,15.22,0.3685,55+,Male
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,39,2.95,115.05,72.65,42.4,0.3685,55+,Female
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,43,2.95,126.85,80.1,46.75,0.3685,55+,Non-binary
2025-03-31,Good Humor Strawberry Shortcake Bar,Northeast,4,2.95,11.8,7.45,4.35,0.3685,55+,Prefer not to say
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,38,2.7,102.6,64.7,37.9,0.3694,<18,Male
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,25,2.7,67.5,42.56,24.94,0.3694,<18,Female
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,201,2.7,542.7,342.21,200.49,0.3694,<18,Non-binary
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,49,2.7,132.3,83.43,48.87,0.3694,<18,Prefer not to say
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,12,2.7,32.4,20.43,11.97,0.3694,18-34,Male
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,8,2.7,21.6,13.62,7.98,0.3694,18-34,Female
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,66,2.7,178.2,112.37,65.83,0.3694,18-34,Non-binary
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,16,2.7,43.2,27.24,15.96,0.3694,18-34,Prefer not to say
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,88,2.7,237.6,149.83,87.77,0.3694,35-54,Male
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,58,2.7,156.6,98.75,57.85,0.3694,35-54,Female
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,465,2.7,1255.5,791.69,463.81,0.3694,35-54,Non-binary
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,114,2.7,307.8,194.09,113.71,0.3694,35-54,Prefer not to say
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,2,2.7,5.4,3.41,1.99,0.3694,55+,Male
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,1,2.7,2.7,1.7,1.0,0.3694,55+,Female
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,9,2.7,24.3,15.32,8.98,0.3694,55+,Non-binary
2025-03-31,Good Humor Strawberry Shortcake Bar,Midwest,2,2.7,5.4,3.41,1.99,0.3694,55+,Prefer not to say
